"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"Fairfield County","09001","2007-2009","All","Neonatal","Number","Fetal Mortality",113
"Fairfield County","09001","2007-2009","All","Neonatal","Rate","Fetal Mortality",3.4
"Fairfield County","09001","2007-2009","All","Postneonatal","Number","Fetal Mortality",39
"Fairfield County","09001","2007-2009","All","Postneonatal","Rate","Fetal Mortality",1.2
"Fairfield County","09001","2007-2009","Black or African American","Fetal","Number","Fetal Mortality",38
"Fairfield County","09001","2007-2009","Black or African American","Infant","Number","Fetal Mortality",50
"Fairfield County","09001","2007-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",43
"Fairfield County","09001","2007-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",43
"Fairfield County","09001","2007-2009","Other","Fetal","Number","Fetal Mortality",11
"Fairfield County","09001","2007-2009","Other","Infant","Number","Fetal Mortality",8
"Fairfield County","09001","2007-2009","White","Fetal","Number","Fetal Mortality",94
"Fairfield County","09001","2007-2009","White","Infant","Number","Fetal Mortality",87
"Fairfield County","09001","2008-2010","All","Fetal","Number","Fetal Mortality",167
"Fairfield County","09001","2008-2010","All","Fetal","Rate","Fetal Mortality",5.1
"Fairfield County","09001","2008-2010","All","Infant","Number","Fetal Mortality",149
"Fairfield County","09001","2008-2010","All","Infant","Rate","Fetal Mortality",4.6
"Fairfield County","09001","2008-2010","All","Neonatal","Number","Fetal Mortality",116
"Fairfield County","09001","2008-2010","All","Neonatal","Rate","Fetal Mortality",3.6
"Fairfield County","09001","2008-2010","All","Postneonatal","Number","Fetal Mortality",33
"Fairfield County","09001","2008-2010","All","Postneonatal","Rate","Fetal Mortality",1
"Fairfield County","09001","2008-2010","Black or African American","Fetal","Number","Fetal Mortality",45
"Fairfield County","09001","2008-2010","Black or African American","Infant","Number","Fetal Mortality",50
"Fairfield County","09001","2008-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",47
"Fairfield County","09001","2008-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",47
"Fairfield County","09001","2008-2010","Other","Fetal","Number","Fetal Mortality",17
"Fairfield County","09001","2008-2010","Other","Infant","Number","Fetal Mortality",8
"Fairfield County","09001","2008-2010","White","Fetal","Number","Fetal Mortality",105
"Fairfield County","09001","2008-2010","White","Infant","Number","Fetal Mortality",86
"Fairfield County","09001","2009-2011","All","Fetal","Number","Fetal Mortality",182
"Fairfield County","09001","2009-2011","All","Fetal","Rate","Fetal Mortality",5.7
"Fairfield County","09001","2009-2011","All","Infant","Number","Fetal Mortality",139
"Fairfield County","09001","2009-2011","All","Infant","Rate","Fetal Mortality",4.4
"Fairfield County","09001","2009-2011","All","Neonatal","Number","Fetal Mortality",104
"Fairfield County","09001","2009-2011","All","Neonatal","Rate","Fetal Mortality",3.3
"Fairfield County","09001","2009-2011","All","Postneonatal","Number","Fetal Mortality",35
"Fairfield County","09001","2009-2011","All","Postneonatal","Rate","Fetal Mortality",1.1
"Fairfield County","09001","2009-2011","Black or African American","Fetal","Number","Fetal Mortality",61
"Fairfield County","09001","2009-2011","Black or African American","Infant","Number","Fetal Mortality",45
"Fairfield County","09001","2009-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",35
"Fairfield County","09001","2009-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",51
"Fairfield County","09001","2009-2011","Other","Fetal","Number","Fetal Mortality",19
"Fairfield County","09001","2009-2011","Other","Infant","Number","Fetal Mortality",-9999
"Fairfield County","09001","2009-2011","White","Fetal","Number","Fetal Mortality",102
"Fairfield County","09001","2009-2011","White","Infant","Number","Fetal Mortality",84
"Fairfield County","09001","2010-2012","All","Fetal","Number","Fetal Mortality",177
"Fairfield County","09001","2010-2012","All","Fetal","Rate","Fetal Mortality",5.7
"Fairfield County","09001","2010-2012","All","Infant","Number","Fetal Mortality",128
"Fairfield County","09001","2010-2012","All","Infant","Rate","Fetal Mortality",4.1
"Fairfield County","09001","2010-2012","All","Neonatal","Number","Fetal Mortality",101
"Fairfield County","09001","2010-2012","All","Neonatal","Rate","Fetal Mortality",3.3
"Fairfield County","09001","2010-2012","All","Postneonatal","Number","Fetal Mortality",27
"Fairfield County","09001","2010-2012","All","Postneonatal","Rate","Fetal Mortality",0.9
"Fairfield County","09001","2010-2012","Black or African American","Fetal","Number","Fetal Mortality",55
"Fairfield County","09001","2010-2012","Black or African American","Infant","Number","Fetal Mortality",40
"Fairfield County","09001","2010-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",42
"Fairfield County","09001","2010-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",52
"Fairfield County","09001","2010-2012","Other","Fetal","Number","Fetal Mortality",16
"Fairfield County","09001","2010-2012","Other","Infant","Number","Fetal Mortality",-9999
"Fairfield County","09001","2010-2012","White","Fetal","Number","Fetal Mortality",106
"Fairfield County","09001","2010-2012","White","Infant","Number","Fetal Mortality",73
"Fairfield County","09001","2011-2013","All","Fetal","Number","Fetal Mortality",149
"Fairfield County","09001","2011-2013","All","Fetal","Rate","Fetal Mortality",4.9
"Fairfield County","09001","2011-2013","All","Infant","Number","Fetal Mortality",117
"Fairfield County","09001","2011-2013","All","Infant","Rate","Fetal Mortality",3.8
"Fairfield County","09001","2011-2013","All","Neonatal","Number","Fetal Mortality",88
"Fairfield County","09001","2011-2013","All","Neonatal","Rate","Fetal Mortality",2.9
"Fairfield County","09001","2011-2013","All","Postneonatal","Number","Fetal Mortality",29
"Fairfield County","09001","2011-2013","All","Postneonatal","Rate","Fetal Mortality",1
"Fairfield County","09001","2011-2013","Black or African American","Fetal","Number","Fetal Mortality",44
"Fairfield County","09001","2011-2013","Black or African American","Infant","Number","Fetal Mortality",38
"Fairfield County","09001","2011-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",43
"Fairfield County","09001","2011-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",46
"Fairfield County","09001","2011-2013","Other","Fetal","Number","Fetal Mortality",12
"Fairfield County","09001","2011-2013","Other","Infant","Number","Fetal Mortality",-9999
"Fairfield County","09001","2011-2013","White","Fetal","Number","Fetal Mortality",93
"Fairfield County","09001","2011-2013","White","Infant","Number","Fetal Mortality",66
"Fairfield County","09001","2012-2014","All","Fetal","Number","Fetal Mortality",148
"Fairfield County","09001","2012-2014","All","Fetal","Rate","Fetal Mortality",4.9
"Fairfield County","09001","2012-2014","All","Infant","Number","Fetal Mortality",118
"Fairfield County","09001","2012-2014","All","Infant","Rate","Fetal Mortality",3.9
"Fairfield County","09001","2012-2014","All","Neonatal","Number","Fetal Mortality",93
"Fairfield County","09001","2012-2014","All","Neonatal","Rate","Fetal Mortality",3.1
"Fairfield County","09001","2012-2014","All","Postneonatal","Number","Fetal Mortality",25
"Fairfield County","09001","2012-2014","All","Postneonatal","Rate","Fetal Mortality",0.8
"Fairfield County","09001","2012-2014","Black or African American","Fetal","Number","Fetal Mortality",34
"Fairfield County","09001","2012-2014","Black or African American","Infant","Number","Fetal Mortality",42
"Fairfield County","09001","2012-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",48
"Fairfield County","09001","2012-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",50
"Fairfield County","09001","2012-2014","Other","Fetal","Number","Fetal Mortality",11
"Fairfield County","09001","2012-2014","Other","Infant","Number","Fetal Mortality",-9999
"Fairfield County","09001","2012-2014","White","Fetal","Number","Fetal Mortality",102
"Fairfield County","09001","2012-2014","White","Infant","Number","Fetal Mortality",60
"Hartford County","09003","1999-2001","All","Fetal","Number","Fetal Mortality",160
"Hartford County","09003","1999-2001","All","Fetal","Rate","Fetal Mortality",5
"Hartford County","09003","1999-2001","All","Infant","Number","Fetal Mortality",244
"Hartford County","09003","1999-2001","All","Infant","Rate","Fetal Mortality",7.7
"Hartford County","09003","1999-2001","All","Neonatal","Number","Fetal Mortality",194
"Hartford County","09003","1999-2001","All","Neonatal","Rate","Fetal Mortality",6.1
"Hartford County","09003","1999-2001","All","Postneonatal","Number","Fetal Mortality",50
"Hartford County","09003","1999-2001","All","Postneonatal","Rate","Fetal Mortality",1.6
"Hartford County","09003","1999-2001","Black or African American","Fetal","Number","Fetal Mortality",42
"Hartford County","09003","1999-2001","Black or African American","Infant","Number","Fetal Mortality",80
"Hartford County","09003","1999-2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",37
"Hartford County","09003","1999-2001","Hispanic or Latino","Infant","Number","Fetal Mortality",52
"Hartford County","09003","1999-2001","Other","Fetal","Number","Fetal Mortality",7
"Hartford County","09003","1999-2001","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","1999-2001","White","Fetal","Number","Fetal Mortality",110
"Hartford County","09003","1999-2001","White","Infant","Number","Fetal Mortality",158
"Hartford County","09003","2000-2002","All","Fetal","Number","Fetal Mortality",165
"Hartford County","09003","2000-2002","All","Fetal","Rate","Fetal Mortality",5.2
"Hartford County","09003","2000-2002","All","Infant","Number","Fetal Mortality",239
"Hartford County","09003","2000-2002","All","Infant","Rate","Fetal Mortality",7.6
"Hartford County","09003","2000-2002","All","Neonatal","Number","Fetal Mortality",185
"Hartford County","09003","2000-2002","All","Neonatal","Rate","Fetal Mortality",5.9
"Hartford County","09003","2000-2002","All","Postneonatal","Number","Fetal Mortality",54
"Hartford County","09003","2000-2002","All","Postneonatal","Rate","Fetal Mortality",1.7
"Hartford County","09003","2000-2002","Black or African American","Fetal","Number","Fetal Mortality",47
"Hartford County","09003","2000-2002","Black or African American","Infant","Number","Fetal Mortality",88
"Hartford County","09003","2000-2002","Hispanic or Latino","Fetal","Number","Fetal Mortality",34
"Hartford County","09003","2000-2002","Hispanic or Latino","Infant","Number","Fetal Mortality",54
"Hartford County","09003","2000-2002","Other","Fetal","Number","Fetal Mortality",7
"Hartford County","09003","2000-2002","Other","Infant","Number","Fetal Mortality",7
"Hartford County","09003","2000-2002","White","Fetal","Number","Fetal Mortality",109
"Hartford County","09003","2000-2002","White","Infant","Number","Fetal Mortality",144
"Hartford County","09003","2001-2003","All","Fetal","Number","Fetal Mortality",169
"Hartford County","09003","2001-2003","All","Fetal","Rate","Fetal Mortality",5.4
"Hartford County","09003","2001-2003","All","Infant","Number","Fetal Mortality",198
"Hartford County","09003","2001-2003","All","Infant","Rate","Fetal Mortality",6.3
"Hartford County","09003","2001-2003","All","Neonatal","Number","Fetal Mortality",149
"Hartford County","09003","2001-2003","All","Neonatal","Rate","Fetal Mortality",4.7
"Hartford County","09003","2001-2003","All","Postneonatal","Number","Fetal Mortality",49
"Hartford County","09003","2001-2003","All","Postneonatal","Rate","Fetal Mortality",1.6
"Hartford County","09003","2001-2003","Black or African American","Fetal","Number","Fetal Mortality",49
"Hartford County","09003","2001-2003","Black or African American","Infant","Number","Fetal Mortality",73
"Hartford County","09003","2001-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",45
"Hartford County","09003","2001-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",41
"Hartford County","09003","2001-2003","Other","Fetal","Number","Fetal Mortality",6
"Hartford County","09003","2001-2003","Other","Infant","Number","Fetal Mortality",6
"Hartford County","09003","2001-2003","White","Fetal","Number","Fetal Mortality",113
"Hartford County","09003","2001-2003","White","Infant","Number","Fetal Mortality",117
"Hartford County","09003","2002-2004","All","Fetal","Number","Fetal Mortality",161
"Hartford County","09003","2002-2004","All","Fetal","Rate","Fetal Mortality",5.1
"Hartford County","09003","2002-2004","All","Infant","Number","Fetal Mortality",202
"Hartford County","09003","2002-2004","All","Infant","Rate","Fetal Mortality",6.4
"Hartford County","09003","2002-2004","All","Neonatal","Number","Fetal Mortality",157
"Hartford County","09003","2002-2004","All","Neonatal","Rate","Fetal Mortality",5
"Hartford County","09003","2002-2004","All","Postneonatal","Number","Fetal Mortality",45
"Hartford County","09003","2002-2004","All","Postneonatal","Rate","Fetal Mortality",1.4
"Hartford County","09003","2002-2004","Black or African American","Fetal","Number","Fetal Mortality",46
"Hartford County","09003","2002-2004","Black or African American","Infant","Number","Fetal Mortality",66
"Hartford County","09003","2002-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",46
"Hartford County","09003","2002-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",45
"Hartford County","09003","2002-2004","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2002-2004","Other","Infant","Number","Fetal Mortality",7
"Hartford County","09003","2002-2004","White","Fetal","Number","Fetal Mortality",111
"Hartford County","09003","2002-2004","White","Infant","Number","Fetal Mortality",125
"Hartford County","09003","2003-2005","All","Fetal","Number","Fetal Mortality",173
"Hartford County","09003","2003-2005","All","Fetal","Rate","Fetal Mortality",5.5
"Hartford County","09003","2003-2005","All","Infant","Number","Fetal Mortality",202
"Hartford County","09003","2003-2005","All","Infant","Rate","Fetal Mortality",6.4
"Hartford County","09003","2003-2005","All","Neonatal","Number","Fetal Mortality",156
"Hartford County","09003","2003-2005","All","Neonatal","Rate","Fetal Mortality",4.9
"Hartford County","09003","2003-2005","All","Postneonatal","Number","Fetal Mortality",46
"Hartford County","09003","2003-2005","All","Postneonatal","Rate","Fetal Mortality",1.5
"Hartford County","09003","2003-2005","Black or African American","Fetal","Number","Fetal Mortality",50
"Hartford County","09003","2003-2005","Black or African American","Infant","Number","Fetal Mortality",66
"Hartford County","09003","2003-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",49
"Hartford County","09003","2003-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",50
"Hartford County","09003","2003-2005","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2003-2005","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2003-2005","White","Fetal","Number","Fetal Mortality",120
"Hartford County","09003","2003-2005","White","Infant","Number","Fetal Mortality",113
"Hartford County","09003","2004-2006","All","Fetal","Number","Fetal Mortality",166
"Hartford County","09003","2004-2006","All","Fetal","Rate","Fetal Mortality",5.3
"Hartford County","09003","2004-2006","All","Infant","Number","Fetal Mortality",223
"Hartford County","09003","2004-2006","All","Infant","Rate","Fetal Mortality",7.1
"Hartford County","09003","2004-2006","All","Neonatal","Number","Fetal Mortality",170
"Hartford County","09003","2004-2006","All","Neonatal","Rate","Fetal Mortality",5.4
"Hartford County","09003","2004-2006","All","Postneonatal","Number","Fetal Mortality",53
"Hartford County","09003","2004-2006","All","Postneonatal","Rate","Fetal Mortality",1.7
"Hartford County","09003","2004-2006","Black or African American","Fetal","Number","Fetal Mortality",53
"Hartford County","09003","2004-2006","Black or African American","Infant","Number","Fetal Mortality",78
"Hartford County","09003","2004-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",37
"Hartford County","09003","2004-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",57
"Hartford County","09003","2004-2006","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2004-2006","Other","Infant","Number","Fetal Mortality",8
"Hartford County","09003","2004-2006","White","Fetal","Number","Fetal Mortality",110
"Hartford County","09003","2004-2006","White","Infant","Number","Fetal Mortality",114
"Hartford County","09003","2005-2007","All","Fetal","Number","Fetal Mortality",156
"Hartford County","09003","2005-2007","All","Fetal","Rate","Fetal Mortality",5
"Hartford County","09003","2005-2007","All","Infant","Number","Fetal Mortality",241
"Hartford County","09003","2005-2007","All","Infant","Rate","Fetal Mortality",7.7
"Hartford County","09003","2005-2007","All","Neonatal","Number","Fetal Mortality",195
"Hartford County","09003","2005-2007","All","Neonatal","Rate","Fetal Mortality",6.2
"Hartford County","09003","2005-2007","All","Postneonatal","Number","Fetal Mortality",46
"Hartford County","09003","2005-2007","All","Postneonatal","Rate","Fetal Mortality",1.5
"Hartford County","09003","2005-2007","Black or African American","Fetal","Number","Fetal Mortality",55
"Hartford County","09003","2005-2007","Black or African American","Infant","Number","Fetal Mortality",82
"Hartford County","09003","2005-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",32
"Hartford County","09003","2005-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",59
"Hartford County","09003","2005-2007","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2005-2007","Other","Infant","Number","Fetal Mortality",9
"Hartford County","09003","2005-2007","White","Fetal","Number","Fetal Mortality",97
"Hartford County","09003","2005-2007","White","Infant","Number","Fetal Mortality",126
"Hartford County","09003","2006-2008","All","Fetal","Number","Fetal Mortality",153
"Hartford County","09003","2006-2008","All","Fetal","Rate","Fetal Mortality",4.9
"Hartford County","09003","2006-2008","All","Infant","Number","Fetal Mortality",222
"Hartford County","09003","2006-2008","All","Infant","Rate","Fetal Mortality",7.1
"Hartford County","09003","2006-2008","All","Neonatal","Number","Fetal Mortality",183
"Hartford County","09003","2006-2008","All","Neonatal","Rate","Fetal Mortality",5.9
"Hartford County","09003","2006-2008","All","Postneonatal","Number","Fetal Mortality",39
"Hartford County","09003","2006-2008","All","Postneonatal","Rate","Fetal Mortality",1.2
"Hartford County","09003","2006-2008","Black or African American","Fetal","Number","Fetal Mortality",59
"Hartford County","09003","2006-2008","Black or African American","Infant","Number","Fetal Mortality",79
"Hartford County","09003","2006-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",33
"Hartford County","09003","2006-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",59
"Hartford County","09003","2006-2008","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2006-2008","Other","Infant","Number","Fetal Mortality",11
"Hartford County","09003","2006-2008","White","Fetal","Number","Fetal Mortality",89
"Hartford County","09003","2006-2008","White","Infant","Number","Fetal Mortality",120
"Hartford County","09003","2007-2009","All","Fetal","Number","Fetal Mortality",149
"Hartford County","09003","2007-2009","All","Fetal","Rate","Fetal Mortality",4.8
"Hartford County","09003","2007-2009","All","Infant","Number","Fetal Mortality",214
"Hartford County","09003","2007-2009","All","Infant","Rate","Fetal Mortality",7
"Hartford County","09003","2007-2009","All","Neonatal","Number","Fetal Mortality",178
"Hartford County","09003","2007-2009","All","Neonatal","Rate","Fetal Mortality",5.8
"Hartford County","09003","2007-2009","All","Postneonatal","Number","Fetal Mortality",36
"Hartford County","09003","2007-2009","All","Postneonatal","Rate","Fetal Mortality",1.2
"Hartford County","09003","2007-2009","Black or African American","Fetal","Number","Fetal Mortality",50
"Hartford County","09003","2007-2009","Black or African American","Infant","Number","Fetal Mortality",72
"Hartford County","09003","2007-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",36
"Hartford County","09003","2007-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",58
"Hartford County","09003","2007-2009","Other","Fetal","Number","Fetal Mortality",-9999
"Hartford County","09003","2007-2009","Other","Infant","Number","Fetal Mortality",7
"Hartford County","09003","2007-2009","White","Fetal","Number","Fetal Mortality",94
"Hartford County","09003","2007-2009","White","Infant","Number","Fetal Mortality",128
"Hartford County","09003","2008-2010","All","Fetal","Number","Fetal Mortality",145
"Hartford County","09003","2008-2010","All","Fetal","Rate","Fetal Mortality",4.8
"Hartford County","09003","2008-2010","All","Infant","Number","Fetal Mortality",177
"Hartford County","09003","2008-2010","All","Infant","Rate","Fetal Mortality",5.9
"Hartford County","09003","2008-2010","All","Neonatal","Number","Fetal Mortality",135
"Hartford County","09003","2008-2010","All","Neonatal","Rate","Fetal Mortality",4.5
"Hartford County","09003","2008-2010","All","Postneonatal","Number","Fetal Mortality",42
"Hartford County","09003","2008-2010","All","Postneonatal","Rate","Fetal Mortality",1.4
"Hartford County","09003","2008-2010","Black or African American","Fetal","Number","Fetal Mortality",44
"Hartford County","09003","2008-2010","Black or African American","Infant","Number","Fetal Mortality",64
"Hartford County","09003","2008-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",33
"Hartford County","09003","2008-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",60
"Hartford County","09003","2008-2010","Other","Fetal","Number","Fetal Mortality",8
"Hartford County","09003","2008-2010","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2008-2010","White","Fetal","Number","Fetal Mortality",91
"Hartford County","09003","2008-2010","White","Infant","Number","Fetal Mortality",105
"Hartford County","09003","2009-2011","All","Fetal","Number","Fetal Mortality",137
"Hartford County","09003","2009-2011","All","Fetal","Rate","Fetal Mortality",4.7
"Hartford County","09003","2009-2011","All","Infant","Number","Fetal Mortality",190
"Hartford County","09003","2009-2011","All","Infant","Rate","Fetal Mortality",6.5
"Hartford County","09003","2009-2011","All","Neonatal","Number","Fetal Mortality",136
"Hartford County","09003","2009-2011","All","Neonatal","Rate","Fetal Mortality",4.6
"Hartford County","09003","2009-2011","All","Postneonatal","Number","Fetal Mortality",54
"Hartford County","09003","2009-2011","All","Postneonatal","Rate","Fetal Mortality",1.8
"Hartford County","09003","2009-2011","Black or African American","Fetal","Number","Fetal Mortality",36
"Hartford County","09003","2009-2011","Black or African American","Infant","Number","Fetal Mortality",64
"Hartford County","09003","2009-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",33
"Hartford County","09003","2009-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",55
"Hartford County","09003","2009-2011","Other","Fetal","Number","Fetal Mortality",6
"Hartford County","09003","2009-2011","Other","Infant","Number","Fetal Mortality",-9999
"Hartford County","09003","2009-2011","White","Fetal","Number","Fetal Mortality",93
"Hartford County","09003","2009-2011","White","Infant","Number","Fetal Mortality",114
"Hartford County","09003","2010-2012","All","Fetal","Number","Fetal Mortality",138
"Hartford County","09003","2010-2012","All","Fetal","Rate","Fetal Mortality",4.8
"Hartford County","09003","2010-2012","All","Infant","Number","Fetal Mortality",190
"Hartford County","09003","2010-2012","All","Infant","Rate","Fetal Mortality",6.6
"Hartford County","09003","2010-2012","All","Neonatal","Number","Fetal Mortality",135
"Hartford County","09003","2010-2012","All","Neonatal","Rate","Fetal Mortality",4.7
"Hartford County","09003","2010-2012","All","Postneonatal","Number","Fetal Mortality",55
"Hartford County","09003","2010-2012","All","Postneonatal","Rate","Fetal Mortality",1.9
"Hartford County","09003","2010-2012","Black or African American","Fetal","Number","Fetal Mortality",42
"Hartford County","09003","2010-2012","Black or African American","Infant","Number","Fetal Mortality",68
"Hartford County","09003","2010-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",36
"Hartford County","09003","2010-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",58
"Hartford County","09003","2010-2012","Other","Fetal","Number","Fetal Mortality",6
"Hartford County","09003","2010-2012","Other","Infant","Number","Fetal Mortality",8
"Hartford County","09003","2010-2012","White","Fetal","Number","Fetal Mortality",88
"Hartford County","09003","2010-2012","White","Infant","Number","Fetal Mortality",109
"Hartford County","09003","2011-2013","All","Fetal","Number","Fetal Mortality",137
"Hartford County","09003","2011-2013","All","Fetal","Rate","Fetal Mortality",4.8
"Hartford County","09003","2011-2013","All","Infant","Number","Fetal Mortality",169
"Hartford County","09003","2011-2013","All","Infant","Rate","Fetal Mortality",6
"Hartford County","09003","2011-2013","All","Neonatal","Number","Fetal Mortality",121
"Hartford County","09003","2011-2013","All","Neonatal","Rate","Fetal Mortality",4.3
"Hartford County","09003","2011-2013","All","Postneonatal","Number","Fetal Mortality",48
"Hartford County","09003","2011-2013","All","Postneonatal","Rate","Fetal Mortality",1.7
"Hartford County","09003","2011-2013","Black or African American","Fetal","Number","Fetal Mortality",43
"Hartford County","09003","2011-2013","Black or African American","Infant","Number","Fetal Mortality",53
"Hartford County","09003","2011-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",38
"Hartford County","09003","2011-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",47
"Hartford County","09003","2011-2013","Other","Fetal","Number","Fetal Mortality",7
"Hartford County","09003","2011-2013","Other","Infant","Number","Fetal Mortality",10
"Hartford County","09003","2011-2013","White","Fetal","Number","Fetal Mortality",87
"Hartford County","09003","2011-2013","White","Infant","Number","Fetal Mortality",100
"Hartford County","09003","2012-2014","All","Fetal","Number","Fetal Mortality",142
"Hartford County","09003","2012-2014","All","Fetal","Rate","Fetal Mortality",5
"Hartford County","09003","2012-2014","All","Infant","Number","Fetal Mortality",166
"Hartford County","09003","2012-2014","All","Infant","Rate","Fetal Mortality",5.9
"Hartford County","09003","2012-2014","All","Neonatal","Number","Fetal Mortality",121
"Hartford County","09003","2012-2014","All","Neonatal","Rate","Fetal Mortality",4.3
"Hartford County","09003","2012-2014","All","Postneonatal","Number","Fetal Mortality",45
"Hartford County","09003","2012-2014","All","Postneonatal","Rate","Fetal Mortality",1.6
"Hartford County","09003","2012-2014","Black or African American","Fetal","Number","Fetal Mortality",44
"Hartford County","09003","2012-2014","Black or African American","Infant","Number","Fetal Mortality",52
"Hartford County","09003","2012-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",38
"Hartford County","09003","2012-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",58
"Hartford County","09003","2012-2014","Other","Fetal","Number","Fetal Mortality",11
"Hartford County","09003","2012-2014","Other","Infant","Number","Fetal Mortality",7
"Hartford County","09003","2012-2014","White","Fetal","Number","Fetal Mortality",86
"Hartford County","09003","2012-2014","White","Infant","Number","Fetal Mortality",104
"Litchfield County","09005","1999-2001","All","Fetal","Number","Fetal Mortality",24
"Litchfield County","09005","1999-2001","All","Fetal","Rate","Fetal Mortality",4
"Litchfield County","09005","1999-2001","All","Infant","Number","Fetal Mortality",30
"Litchfield County","09005","1999-2001","All","Infant","Rate","Fetal Mortality",5
"Litchfield County","09005","1999-2001","All","Neonatal","Number","Fetal Mortality",21
"Litchfield County","09005","1999-2001","All","Neonatal","Rate","Fetal Mortality",3.5
"Litchfield County","09005","1999-2001","All","Postneonatal","Number","Fetal Mortality",9
"Litchfield County","09005","1999-2001","All","Postneonatal","Rate","Fetal Mortality",1.5
"Litchfield County","09005","1999-2001","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","1999-2001","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","1999-2001","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","1999-2001","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","1999-2001","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","1999-2001","Other","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","1999-2001","White","Fetal","Number","Fetal Mortality",22
"Litchfield County","09005","1999-2001","White","Infant","Number","Fetal Mortality",29
"Litchfield County","09005","2000-2002","All","Fetal","Number","Fetal Mortality",25
"Litchfield County","09005","2000-2002","All","Fetal","Rate","Fetal Mortality",4.3
"Litchfield County","09005","2000-2002","All","Infant","Number","Fetal Mortality",29
"Litchfield County","09005","2000-2002","All","Infant","Rate","Fetal Mortality",4.9
"Litchfield County","09005","2000-2002","All","Neonatal","Number","Fetal Mortality",21
"Litchfield County","09005","2000-2002","All","Neonatal","Rate","Fetal Mortality",3.6
"Litchfield County","09005","2000-2002","All","Postneonatal","Number","Fetal Mortality",8
"Litchfield County","09005","2000-2002","All","Postneonatal","Rate","Fetal Mortality",1.4
"Litchfield County","09005","2000-2002","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000-2002","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000-2002","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000-2002","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000-2002","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000-2002","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2000-2002","White","Fetal","Number","Fetal Mortality",20
"Litchfield County","09005","2000-2002","White","Infant","Number","Fetal Mortality",26
"Litchfield County","09005","2001-2003","All","Fetal","Number","Fetal Mortality",29
"Litchfield County","09005","2001-2003","All","Fetal","Rate","Fetal Mortality",5
